url,title,locations,entity_address,keyword_top10,sentences,self_defined_category
http://enlife.pixnet.net/blog/post/118264110,台南IG｜五吉堂麵包店：食尚玩家推薦美食* 巷弄裡的隱藏美食，沒預訂就買不到的髒髒包！150分鐘內秒殺的超人氣麵包店～台南人回購搶購的好店！,['台南'],"[{'location': {'lat': '22.9887108', 'lon': '120.2092048'}, 'address': '台南市中西區府前路一段85巷2弄2號'}]","[{'tfidf': 0.40158, 'word': '髒髒包'}, {'tfidf': 0.37069, 'word': '麵包店'}, {'word': '五吉堂', 'tfidf': 0.32435}, {'tfidf': 0.23168, 'word': '麵包'}, {'tfidf': 0.13901, 'word': '預訂'}, {'tfidf': 0.1378, 'word': '台南'}, {'word': '喜歡', 'tfidf': 0.10812}, {'word': '堅持', 'tfidf': 0.10812}, {'word': '吐司', 'tfidf': 0.10238}, {'tfidf': 0.09267, 'word': '羅宋'}]","['髒髒包', '麵包店', '五吉堂', '麵包', '預訂', '台南', '喜歡', '堅持', '吐司', '羅宋']",
http://vhygdih0412.pixnet.net/blog/post/350241340,[台北桃園玩樂] IPILOT A320/ 737模擬機體驗中心-一日機師夢想成真 /台灣模擬飛行 /台灣模擬機租借 /flight simulator,"['台北', '桃園', '台灣']","[{'location': {'lat': '25.0568572', 'lon': '121.3657565'}, 'address': '桃園市龜山區文興路146號'}]","[{'word': '體驗', 'tfidf': 0.52204}, {'tfidf': 0.39153, 'word': '模擬機'}, {'word': '飛行', 'tfidf': 0.36543}, {'tfidf': 0.26102, 'word': 'ipilot'}, {'word': 'a320', 'tfidf': 0.26102}, {'word': '飛機', 'tfidf': 0.23492}, {'tfidf': 0.20882, 'word': '模擬'}, {'tfidf': 0.10441, 'word': '搖桿'}, {'word': '教官', 'tfidf': 0.10338}, {'word': '尺寸', 'tfidf': 0.08277}]","['體驗', '模擬機', '飛行', 'ipilot', 'a320', '飛機', '模擬', '搖桿', '教官', '尺寸']",
http://su327396.pixnet.net/blog/post/119373367,三月櫻花 花旗木爆開 春之燦爛熱情奔放｜高雄旅遊賞花 美濃好客庄 桃紅陣雨樹,"['高雄', '美濃']","[{'location': {'lat': '22.8818583', 'lon': '120.5558492'}, 'address': '高雄市美濃區中興路1段47號'}]","[{'tfidf': 0.47819, 'word': '花旗木'}, {'word': '櫻花', 'tfidf': 0.34156}, {'tfidf': 0.34156, 'word': '美濃'}, {'tfidf': 0.2424, 'word': '好客'}, {'tfidf': 0.2383, 'word': '妳是'}, {'word': '三月', 'tfidf': 0.21401}, {'word': '燦爛', 'tfidf': 0.20494}, {'word': '桃紅陣雨樹', 'tfidf': 0.20494}, {'tfidf': 0.20494, 'word': '粉紅'}, {'tfidf': 0.13663, 'word': '爆開'}]","['花旗木', '櫻花', '美濃', '好客', '妳是', '三月', '燦爛', '桃紅陣雨樹', '粉紅', '爆開']",
http://jason79101903.pixnet.net/blog/post/354169022,金馬路全家｜彰化全家金馬金店 來自全家的星星 星星大道 讓網美們愛不釋手,['彰化'],"[{'location': {'lat': 24.0904013, 'lon': 120.535915}, 'address': '彰化縣彰美路一段282號'}]","[{'tfidf': 0.61988, 'word': '金馬'}, {'tfidf': 0.39885, 'word': '全家'}, {'tfidf': 0.26566, 'word': '腳下'}, {'word': '星星', 'tfidf': 0.2461}, {'tfidf': 0.17711, 'word': '粉紅'}, {'tfidf': 0.17711, 'word': '地磚'}, {'tfidf': 0.17711, 'word': '網美'}, {'word': '超商', 'tfidf': 0.17711}, {'word': '跳脫', 'tfidf': 0.17711}, {'word': '風格', 'tfidf': 0.17711}]","['金馬', '全家', '腳下', '星星', '粉紅', '地磚', '網美', '超商', '跳脫', '風格']",
http://nicole1210.pixnet.net/blog/post/349782343,【新竹美食】一顆只要10元噴汁大籠湯包 內餡扎實飽滿 排隊排不完 每次經過都是人潮滿滿滿,['新竹'],"[{'location': {'lon': '120.955223', 'lat': '24.803171'}, 'address': '新竹市北區經國路二段583號'}]","[{'tfidf': 0.33208, 'word': '排隊'}, {'tfidf': 0.27637, 'word': '新竹'}, {'tfidf': 0.26566, 'word': '蛋餅'}, {'word': 'id', 'tfidf': 0.26566}, {'tfidf': 0.26566, 'word': 'js'}, {'tfidf': 0.19941, 'word': '美味'}, {'word': '外帶', 'tfidf': 0.19925}, {'word': '湯包', 'tfidf': 0.13283}, {'word': '飽滿', 'tfidf': 0.13283}, {'word': '欣園早餐', 'tfidf': 0.13283}]","['排隊', '新竹', '蛋餅', 'id', 'js', '美味', '外帶', '湯包', '飽滿', '欣園早餐']",
http://mei30530.pixnet.net/blog/post/462857570,【宜蘭五結】中興文化創意園區－網美IG熱門打卡聖地，親子童遊紙迷宮／DIY體驗，溜小孩好去處～免費入園參觀！免停車費～,"['宜蘭', '中興文化創意園區']","[{'location': {'lon': 121.7697362, 'lat': 24.6943097}, 'address': '宜蘭縣五結鄉中正路二段6-8號'}]","[{'tfidf': 0.22293, 'word': '園區'}, {'tfidf': 0.1672, 'word': '宜蘭'}, {'tfidf': 0.1672, 'word': '中興'}, {'tfidf': 0.1672, 'word': '紙廠'}, {'word': '迷宮', 'tfidf': 0.13933}, {'tfidf': 0.11147, 'word': '中興文化創意園區'}, {'tfidf': 0.11147, 'word': '親子'}, {'tfidf': 0.11147, 'word': '免費'}, {'tfidf': 0.08595, 'word': '打卡'}, {'tfidf': 0.0836, 'word': '網美'}]","['園區', '宜蘭', '中興', '紙廠', '迷宮', '中興文化創意園區', '親子', '免費', '打卡', '網美']",
http://s045488.pixnet.net/blog/post/467901083,"【宜蘭景點】三奇村稻間美徑,宜蘭伯朗大道,大地的調色盤,沒有熱氣球嘉年華也是美不勝收(6/30止)","['宜蘭', '三奇村', '宜蘭伯朗大道']","[{'address': '宜蘭縣冬山鄉三奉路77號', 'location': {'lat': '24.6446675', 'lon': '121.8129878'}}]","[{'word': '宜蘭', 'tfidf': 0.23181}, {'tfidf': 0.16558, 'word': '美徑'}, {'tfidf': 0.13246, 'word': '稻間'}, {'tfidf': 0.13246, 'word': '熱氣球'}, {'tfidf': 0.13246, 'word': '活動'}, {'tfidf': 0.13246, 'word': '都會'}, {'word': '懶人包', 'tfidf': 0.13246}, {'tfidf': 0.11709, 'word': '田野'}, {'tfidf': 0.104, 'word': '稻穗'}, {'tfidf': 0.09935, 'word': '景點'}]","['宜蘭', '美徑', '稻間', '熱氣球', '活動', '都會', '懶人包', '田野', '稻穗', '景點']",
http://coylwn94.pixnet.net/blog/post/467501564,桃園賞桐祕境/龍潭甘家堡賞桐花/桐花花牆/網美必拍景點,"['桃園', '龍潭']","[{'location': {'lat': '24.8743027', 'lon': '121.1880361'}, 'address': '桃園市龍潭區八德里德湖街156巷81號'}]","[{'tfidf': 0.90796, 'word': '桐花'}, {'tfidf': 0.4792, 'word': '甘家堡'}, {'word': '賞桐花', 'tfidf': 0.17655}, {'tfidf': 0.17655, 'word': '花牆'}, {'word': 'window', 'tfidf': 0.17655}, {'tfidf': 0.17655, 'word': 'push'}, {'tfidf': 0.15133, 'word': '蘇菲'}, {'tfidf': 0.15133, 'word': '欣賞'}, {'word': '桃園', 'tfidf': 0.12611}, {'tfidf': 0.10088, 'word': '賞桐'}]","['桐花', '甘家堡', '賞桐花', '花牆', 'window', 'push', '蘇菲', '欣賞', '桃園', '賞桐']",
http://felicia8188999.pixnet.net/blog/post/224946170,台北親子公園|內湖人注意!大港墘公園 內科綠洲公園 4.12正式啟用 沙坑~溜滑梯 捷運港墘站 台北一日遊行程,"['台北', '捷運港墘站']","[{'location': {'lat': '25.0773603', 'lon': '121.5728029'}, 'address': '台北市內湖區瑞光路391號'}]","[{'word': '公園', 'tfidf': 1.42085}, {'tfidf': 1.07789, 'word': '港墘'}, {'word': '捷運', 'tfidf': 0.29397}, {'tfidf': 0.24497, 'word': '台北親子'}, {'tfidf': 0.24497, 'word': '綠洲'}, {'tfidf': 0.23982, 'word': '沙坑'}, {'tfidf': 0.19598, 'word': '內科'}, {'tfidf': 0.19598, 'word': '啟用'}, {'tfidf': 0.19598, 'word': '溜滑梯'}, {'tfidf': 0.19598, 'word': '台北一日遊'}]","['公園', '港墘', '捷運', '台北親子', '綠洲', '沙坑', '內科', '啟用', '溜滑梯', '台北一日遊']",
http://eeooa0314.pixnet.net/blog/post/465728846,陽明山溫泉餐廳 ▶ 馬槽花藝村 ▶ 陽明山老字號溫泉餐廳 白磺牛奶浴 24小時營業 免費泡腳池 大眾池及個人湯屋每人150元不限時!,['陽明山'],"[{'location': {'lon': '121.569743', 'lat': '25.188398'}, 'address': '台北市竹子湖路251巷20號'}]","[{'tfidf': 0.55696, 'word': '馬槽花藝村'}, {'word': '湯屋', 'tfidf': 0.4774}, {'tfidf': 0.37794, 'word': '泡湯'}, {'tfidf': 0.19891, 'word': '雙人'}, {'tfidf': 0.15913, 'word': '溫泉'}, {'tfidf': 0.13924, 'word': '蒜頭'}, {'tfidf': 0.13057, 'word': '露天'}, {'tfidf': 0.11935, 'word': '雞湯'}, {'tfidf': 0.11365, 'word': '浴室'}, {'tfidf': 0.11131, 'word': '用餐'}]","['馬槽花藝村', '湯屋', '泡湯', '雙人', '溫泉', '蒜頭', '露天', '雞湯', '浴室', '用餐']",
http://abby0318.pixnet.net/blog/post/466978679,【苗栗頭屋景觀餐廳】橙香森林橘子隧道~大草皮玩球/玻璃屋餐廳好吸睛！親子景點/情侶約會推薦,"['苗栗', '頭屋']","[{'location': {'lon': 120.890009, 'lat': 24.5883211}, 'address': '苗栗縣頭屋鄉明德路6號'}]","[{'tfidf': 0.28046, 'word': 'abby'}, {'word': '頭屋', 'tfidf': 0.21035}, {'tfidf': 0.21035, 'word': '景點'}, {'word': '園區', 'tfidf': 0.21035}, {'tfidf': 0.17761, 'word': '橘子'}, {'tfidf': 0.15785, 'word': '苗栗'}, {'tfidf': 0.14355, 'word': '小朋友'}, {'word': '拍起來', 'tfidf': 0.14023}, {'word': '餐點', 'tfidf': 0.14023}, {'tfidf': 0.13008, 'word': '森林'}]","['abby', '頭屋', '景點', '園區', '橘子', '苗栗', '小朋友', '拍起來', '餐點', '森林']",
http://enlife.pixnet.net/blog/post/118051698,台南IG｜阿明豬心冬粉：保安路上最火紅的排隊美食，任何時間都大排長龍！俺終於吃到啦～一吃好上癮！深愛鴨腳翅和麻油腰子，再排隊幾次我都願意！,['台南'],"[{'location': {'lon': '120.196135', 'lat': '22.9905021'}, 'address': '台南市中西區保安路72號'}]","[{'word': '台南', 'tfidf': 0.38578}, {'word': '阿明豬心冬粉', 'tfidf': 0.38052}, {'word': '豬腳', 'tfidf': 0.34881}, {'tfidf': 0.23236, 'word': '冬粉'}, {'word': '鴨腳', 'tfidf': 0.19026}, {'word': '麻油腰子', 'tfidf': 0.15855}, {'word': '保安路', 'tfidf': 0.12684}, {'tfidf': 0.12684, 'word': '排隊'}, {'tfidf': 0.12684, 'word': '吃到'}, {'tfidf': 0.12684, 'word': '豬心'}]","['台南', '阿明豬心冬粉', '豬腳', '冬粉', '鴨腳', '麻油腰子', '保安路', '排隊', '吃到', '豬心']",
http://flyblog.cc/blog/post/47840553,白蘭氏健康博物館┃彰化鹿港：全台第一座以健康為主題的博物館，免費門票又可以寓教於樂,"['彰化', '鹿港', '白蘭氏健康博物館']","[{'location': {'lon': '120.400459', 'lat': '24.077685'}, 'address': '彰化縣鹿港鎮彰濱工業區鹿工路18號'}]","[{'tfidf': 0.37664, 'word': '雞精'}, {'word': '白蘭氏健康博物館', 'tfidf': 0.29294}, {'word': '白蘭', 'tfidf': 0.18134}, {'tfidf': 0.16739, 'word': '參觀'}, {'tfidf': 0.1116, 'word': '燕窩'}, {'tfidf': 0.0837, 'word': '互動'}, {'tfidf': 0.06975, 'word': '粉絲'}, {'tfidf': 0.06975, 'word': '開心'}, {'tfidf': 0.06975, 'word': '科學'}, {'tfidf': 0.0558, 'word': '入口處'}]","['雞精', '白蘭氏健康博物館', '白蘭', '參觀', '燕窩', '互動', '粉絲', '開心', '科學', '入口處']",
http://enlife.pixnet.net/blog/post/119338381,高雄IG｜小堤咖啡：鹽埕最老咖啡館* 當時光悄悄的在這裡停了下來，有些執著與堅持反而成為它最迷人的原因～,"['高雄', '鹽埕', '這裡']","[{'location': {'lat': '22.6256377', 'lon': '120.283538'}, 'address': '高雄市鹽埕區鹽埕街40巷10號'}]","[{'tfidf': 0.49652, 'word': '小堤咖啡'}, {'tfidf': 0.21098, 'word': '二姊'}, {'tfidf': 0.19097, 'word': '鹽埕'}, {'tfidf': 0.1742, 'word': '喝咖啡'}, {'tfidf': 0.15278, 'word': '看見'}, {'word': '高雄市', 'tfidf': 0.13757}, {'tfidf': 0.12429, 'word': '咖啡'}, {'tfidf': 0.11458, 'word': '咖啡館'}, {'tfidf': 0.11458, 'word': '鹽埕區'}, {'tfidf': 0.11458, 'word': '時代'}]","['小堤咖啡', '二姊', '鹽埕', '喝咖啡', '看見', '高雄市', '咖啡', '咖啡館', '鹽埕區', '時代']",
http://wen4899.pixnet.net/blog/post/215758656,宜蘭景點》安農溪分洪堰風景區。找找看豆腐塊在哪裡？,"['宜蘭', '哪裡']","[{'location': {'lat': '24.6917472', 'lon': '121.7443824'}, 'address': '宜蘭縣三星鄉安農路101號'}]","[{'tfidf': 0.28176, 'word': '分洪堰'}, {'tfidf': 0.24151, 'word': '安農溪'}, {'word': '贊助商', 'tfidf': 0.24151}, {'tfidf': 0.24151, 'word': '連結'}, {'tfidf': 0.22444, 'word': '老公'}, {'word': '小妹', 'tfidf': 0.17323}, {'tfidf': 0.16101, 'word': '安農溪分洪堰風景區'}, {'tfidf': 0.16101, 'word': '豆腐塊'}, {'tfidf': 0.16101, 'word': '觀景'}, {'word': '水門', 'tfidf': 0.16101}]","['分洪堰', '安農溪', '贊助商', '連結', '老公', '小妹', '安農溪分洪堰風景區', '豆腐塊', '觀景', '水門']",
http://sisy1017.pixnet.net/blog/post/119614530,【宜蘭住宿】彩虹園親子溜滑梯民宿~超多溜滑梯房型任你挑！還有戲水池、電動車、兒童遊戲室~宜蘭冬山鄉民宿推薦,"['宜蘭', '彩虹', '冬山']","[{'location': {'lon': '121.78658', 'lat': '24.649366'}, 'address': '宜蘭縣冬山鄉珍珠三路76號'}]","[{'word': '房間', 'tfidf': 0.31616}, {'word': '溜滑梯', 'tfidf': 0.21736}, {'word': '宜蘭', 'tfidf': 0.1976}, {'tfidf': 0.13832, 'word': '親子'}, {'tfidf': 0.11856, 'word': '民宿'}, {'word': '親子民宿', 'tfidf': 0.11856}, {'word': '彩虹', 'tfidf': 0.10688}, {'tfidf': 0.0988, 'word': '溜滑梯民宿'}, {'word': '推薦', 'tfidf': 0.0988}, {'word': '寬敞', 'tfidf': 0.0988}]","['房間', '溜滑梯', '宜蘭', '親子', '民宿', '親子民宿', '彩虹', '溜滑梯民宿', '推薦', '寬敞']",
http://paicj.pixnet.net/blog/post/403842191,【露營趣】嘉義.大埔湖濱公園 ★免費營地，釣魚平台賞鷹、釣魚，彷彿踏入日本營地 NO.160,"['嘉義', '大埔', '湖濱公園', '日本']","[{'location': {'lat': 23.2947757, 'lon': 120.5936649}, 'address': '嘉義縣大埔鄉大埔村54號'}]","[{'tfidf': 0.24023, 'word': '營地'}, {'word': '釣魚', 'tfidf': 0.21196}, {'word': '大埔', 'tfidf': 0.17375}, {'tfidf': 0.16957, 'word': '露營'}, {'tfidf': 0.15544, 'word': '湖濱公園'}, {'tfidf': 0.11305, 'word': '廁所'}, {'word': '棧板', 'tfidf': 0.09892}, {'word': '免費', 'tfidf': 0.08479}, {'word': '畫面', 'tfidf': 0.08479}, {'tfidf': 0.07065, 'word': '露營區'}]","['營地', '釣魚', '大埔', '露營', '湖濱公園', '廁所', '棧板', '免費', '畫面', '露營區']",
http://frances1991.pixnet.net/blog/post/354575180,【台北東門】永康街文青飲料店推薦！『一茶工房』的阿里山茶葉飄香，下午茶、伴手禮首選,"['台北', '阿里山']","[{'location': {'lat': 25.031384, 'lon': 121.529363}, 'address': '台北市大安區永康街14巷1-1號'}]","[{'word': '茶葉', 'tfidf': 0.31558}, {'tfidf': 0.25989, 'word': '烏龍'}, {'word': '推薦', 'tfidf': 0.16707}, {'tfidf': 0.16707, 'word': '喜歡'}, {'word': '售價', 'tfidf': 0.14851}, {'tfidf': 0.14343, 'word': '奶茶'}, {'tfidf': 0.14307, 'word': '阿里山'}, {'tfidf': 0.12994, 'word': '禮盒'}, {'tfidf': 0.12994, 'word': '紅茶'}, {'tfidf': 0.12721, 'word': '葡萄柚'}]","['茶葉', '烏龍', '推薦', '喜歡', '售價', '奶茶', '阿里山', '禮盒', '紅茶', '葡萄柚']",
http://car0126.pixnet.net/blog/post/44487999,雲林草嶺石壁一日遊》探索雲林的後花園 草嶺渾然天成的自然景觀有許多奇特地形、岩石與溪谷等景觀 是一處難得的地質及生態教育示範的場所 【雲林草嶺景點推薦】,['雲林'],"[{'location': {'lat': 23.5847929, 'lon': 120.694062}, 'address': '雲林縣古坑鄉草嶺村40-2號'}, {'location': {'lat': 23.579859, 'lon': 120.6973302}, 'address': '雲林縣古坑鄉草嶺村草嶺17-1號'}, {'location': {'lon': 120.6941024, 'lat': 23.5822268}, 'address': '雲林縣古坑鄉草嶺21之7號'}]","[{'word': '草嶺', 'tfidf': 0.48104}, {'word': '步道', 'tfidf': 0.31493}, {'tfidf': 0.28506, 'word': '水濂洞'}, {'tfidf': 0.1814, 'word': '瀑布'}, {'word': '景點', 'tfidf': 0.17816}, {'tfidf': 0.15664, 'word': '石壁'}, {'word': '雄風', 'tfidf': 0.14253}, {'tfidf': 0.13592, 'word': '峭壁'}, {'tfidf': 0.12471, 'word': '到達'}, {'word': '杉林', 'tfidf': 0.10991}]","['草嶺', '步道', '水濂洞', '瀑布', '景點', '石壁', '雄風', '峭壁', '到達', '杉林']",
http://an1037108.pixnet.net/blog/post/354903824,【符ㄦの旅宿】齊亞風情民宿 ★ 花蓮市,"['齊亞風情民宿', '花蓮市']","[{'location': {'lon': '121.5936012', 'lat': '23.9740602'}, 'address': '花蓮市德安四街53號'}]","[{'tfidf': 0.88554, 'word': 'ps'}, {'word': '房間', 'tfidf': 0.36897}, {'tfidf': 0.22138, 'word': '齊亞風情民宿'}, {'tfidf': 0.22138, 'word': '花蓮市'}, {'word': '小編', 'tfidf': 0.22138}, {'word': '連假', 'tfidf': 0.22138}, {'word': '民宿', 'tfidf': 0.22138}, {'tfidf': 0.14759, 'word': '旅宿'}, {'tfidf': 0.14759, 'word': '兩台'}, {'word': '沒車', 'tfidf': 0.14759}]","['ps', '房間', '齊亞風情民宿', '花蓮市', '小編', '連假', '民宿', '旅宿', '兩台', '沒車']",
http://candywjb.pixnet.net/blog/post/467914679,❤♡花蓮-錐麓古道,"['花蓮', '錐麓古道']","[{'location': {'lon': '121.6129603', 'lat': '23.9788926'}, 'address': '花蓮市花崗街56號'}]","[{'tfidf': 0.24823, 'word': '錐麓古道'}, {'word': '斷崖', 'tfidf': 0.12908}, {'tfidf': 0.11915, 'word': '入園'}, {'tfidf': 0.11915, 'word': '巴達'}, {'word': '時間', 'tfidf': 0.07943}, {'tfidf': 0.0695, 'word': '申請'}, {'word': '老公', 'tfidf': 0.06921}, {'tfidf': 0.06582, 'word': '步道'}, {'tfidf': 0.05958, 'word': '吊橋'}, {'word': '辦理', 'tfidf': 0.05958}]","['錐麓古道', '斷崖', '入園', '巴達', '時間', '申請', '老公', '步道', '吊橋', '辦理']",
http://vivi0010.pixnet.net/blog/post/227502056,圓圓家出去玩-<新北美食>石碇不見天街<美美飲食店>土雞肉、溪蝦、豆腐超好吃，清澈小溪親子餵魚趣~,"['新北', '石碇', '美美飲食店']","[{'address': '新北市石碇區石碇東街24號', 'location': {'lon': '121.6599471', 'lat': '24.991048'}}]","[{'tfidf': 0.30606, 'word': '石碇'}, {'tfidf': 0.23441, 'word': '圓圓'}, {'tfidf': 0.17048, 'word': 'id'}, {'tfidf': 0.17048, 'word': 'js'}, {'word': 'nt', 'tfidf': 0.17048}, {'tfidf': 0.14016, 'word': '豆腐'}, {'tfidf': 0.10655, 'word': '飲食店'}, {'word': '景點', 'tfidf': 0.10655}, {'tfidf': 0.10655, 'word': '石碇豆腐'}, {'word': '石碇老街', 'tfidf': 0.10655}]","['石碇', '圓圓', 'id', 'js', 'nt', '豆腐', '飲食店', '景點', '石碇豆腐', '石碇老街']",
http://enlife.pixnet.net/blog/post/118059024,台南IG｜ici cafe：台南咖啡甜點.台南早午餐* 為了這心心念念的草莓小鬆餅～我們回台南啦！2018第一趟旅行就給最愛的台南、最愛的ICI：）,['台南'],"[{'address': '台南市中西區忠孝街93巷108號', 'location': {'lon': '120.195754', 'lat': '23.001145'}}]","[{'tfidf': 0.48712, 'word': '鬆餅'}, {'tfidf': 0.42623, 'word': 'cafe'}, {'tfidf': 0.40593, 'word': 'ici'}, {'tfidf': 0.31045, 'word': '草莓'}, {'word': '台南', 'tfidf': 0.26339}, {'word': '新鮮', 'tfidf': 0.10148}, {'tfidf': 0.10148, 'word': '香蕉鬆餅'}, {'tfidf': 0.10148, 'word': 'kokoni'}, {'tfidf': 0.08119, 'word': '都會'}, {'tfidf': 0.08119, 'word': '開心'}]","['鬆餅', 'cafe', 'ici', '草莓', '台南', '新鮮', '香蕉鬆餅', 'kokoni', '都會', '開心']",
http://hsinmei19831126.pixnet.net/blog/post/403669883,宜蘭蘇澳【瘋狂夢想藝術園區 Robert-Y廢墟】超震撼出土暴龍化石就在這裡！超瘋狂藝術作品令人嘆為觀止！古生物化石/沈船木拼接藝術/礦石/雕塑/珍奇收藏藝術品,"['宜蘭', '蘇澳', '這裡']","[{'location': {'lon': 121.8223767, 'lat': 24.6168448}, 'address': '宜蘭縣蘇澳鎮新城一路30號'}]","[{'tfidf': 0.38633, 'word': '瘋狂'}, {'tfidf': 0.32194, 'word': '夢想'}, {'tfidf': 0.32194, 'word': '暴龍'}, {'tfidf': 0.27902, 'word': '博物館'}, {'tfidf': 0.15024, 'word': '藝術'}, {'tfidf': 0.15024, 'word': '導覽'}, {'word': '化石', 'tfidf': 0.14214}, {'tfidf': 0.12878, 'word': '廢墟'}, {'tfidf': 0.12878, 'word': '大廳'}, {'tfidf': 0.12878, 'word': '人員'}]","['瘋狂', '夢想', '暴龍', '博物館', '藝術', '導覽', '化石', '廢墟', '大廳', '人員']",
http://flyblog.cc/blog/post/47804985,筏子溪迎賓水岸廊道┃台中南屯：台中美麗新地標，4公尺高的TAICHUN字體，台中IG超夯打卡新景點,"['台中', '南屯']","[{'location': {'lon': 120.6198969, 'lat': 24.1325123}, 'address': '台中市南屯區筏子東街一段33-59號'}]","[{'word': '台中', 'tfidf': 0.65684}, {'word': '筏子', 'tfidf': 0.47576}, {'tfidf': 0.33473, 'word': '地標'}, {'word': '廊道', 'tfidf': 0.25943}, {'word': '迎賓', 'tfidf': 0.2391}, {'word': '水岸', 'tfidf': 0.22385}, {'tfidf': 0.19666, 'word': '打卡'}, {'tfidf': 0.19128, 'word': '字體'}, {'word': '景點', 'tfidf': 0.19128}, {'word': 'taichung', 'tfidf': 0.19128}]","['台中', '筏子', '地標', '廊道', '迎賓', '水岸', '打卡', '字體', '景點', 'taichung']",
http://eeooa0314.pixnet.net/blog/post/467459600,2019新北板橋新亮點 ▶ 板橋蝴蝶公園地景光雕 ▶ 白天野餐賞花、夜晚賞浪漫光雕 蝴蝶公園光雕時間及交通!,"['新北', '板橋']","[{'location': {'lon': '121.4840718', 'lat': '25.0254888'}, 'address': '新北市板橋區環河西路四段18號'}]","[{'word': '板橋蝴蝶公園', 'tfidf': 0.45503}, {'word': '蝴蝶公園', 'tfidf': 0.37229}, {'word': '浪漫', 'tfidf': 0.2898}, {'tfidf': 0.28956, 'word': '時間'}, {'tfidf': 0.2482, 'word': '光雕'}, {'word': '板橋', 'tfidf': 0.20683}, {'tfidf': 0.20683, 'word': '2019'}, {'tfidf': 0.17012, 'word': '打卡'}, {'word': '地景光', 'tfidf': 0.16546}, {'tfidf': 0.1241, 'word': '新北'}]","['板橋蝴蝶公園', '蝴蝶公園', '浪漫', '時間', '光雕', '板橋', '2019', '打卡', '地景光', '新北']",
http://nixojov.pixnet.net/blog/post/349744456,【台北一日遊】熊空茶園+三峽老街+新北市客家文化園區-山光風景與文化的旅遊饗宴,"['台北', '三峽老街', '新北市客家文化園區']","[{'address': '新北市三峽區竹崙路243-2號', 'location': {'lon': 121.4624, 'lat': 24.8786204}}, {'location': {'lat': 24.933723, 'lon': 121.369971}, 'address': '新北市三峽區民權街37-147號'}, {'location': {'lon': '121.3597663', 'lat': '24.9417396'}, 'address': '新北市三峽區隆恩街239號'}]","[{'word': '景點', 'tfidf': 0.42158}, {'tfidf': 0.30113, 'word': '三峽'}, {'tfidf': 0.21079, 'word': '客家文化'}, {'tfidf': 0.18068, 'word': '新北市'}, {'tfidf': 0.15056, 'word': '台北一日遊'}, {'word': '別忘記', 'tfidf': 0.15056}, {'word': '老街', 'tfidf': 0.1331}, {'tfidf': 0.12045, 'word': '三峽老街'}, {'word': '一日遊', 'tfidf': 0.12045}, {'word': '旅遊景點', 'tfidf': 0.12045}]","['景點', '三峽', '客家文化', '新北市', '台北一日遊', '別忘記', '老街', '三峽老街', '一日遊', '旅遊景點']",
http://viviyu.pixnet.net/blog/post/48869274,[桃園旅遊]新屋農博基地開園了!!免費參觀體驗|綠色方舟館、四國文化館、客家工藝館適合親子共遊~DIY體驗限量報名,"['桃園', '新屋', '四國']","[{'location': {'lat': '25.0078854', 'lon': '121.0438793'}, 'address': '桃園市新屋區東興路二段888號'}]","[{'tfidf': 0.14327, 'word': '體驗'}, {'tfidf': 0.13531, 'word': '農博'}, {'word': '客家', 'tfidf': 0.10777}, {'tfidf': 0.09551, 'word': '四國'}, {'word': '綠色', 'tfidf': 0.08755}, {'word': '課程', 'tfidf': 0.07959}, {'tfidf': 0.0717, 'word': '小朋友'}, {'word': '實境', 'tfidf': 0.07163}, {'tfidf': 0.07163, 'word': '解謎'}, {'word': '遊戲', 'tfidf': 0.06367}]","['體驗', '農博', '客家', '四國', '綠色', '課程', '小朋友', '實境', '解謎', '遊戲']",
http://bluesky525.pixnet.net/blog/post/43123588,高雄鼓山／ 龍巖冽泉 冷泉秘境玩水景點 ▍ 清末被列為鳳山八景之一 湧泉的礁石裂縫稱『龍目井』 ▍  鼓山龍目井龍泉宮開基天上二聖母故居旁 下雨天較為湧泉的景點 別撲空了,"['高雄', '鼓山', '鳳山', '龍目井']","[{'location': {'lat': '22.655796', 'lon': '120.274904'}, 'address': '高雄市鼓山區鼓山三路25巷61弄8號'}]","[{'word': '湧泉', 'tfidf': 0.24577}, {'word': '龍目井', 'tfidf': 0.22821}, {'tfidf': 0.21066, 'word': '龍巖冽泉'}, {'tfidf': 0.20116, 'word': '鼓山'}, {'word': '龍巖', 'tfidf': 0.17555}, {'word': '景點', 'tfidf': 0.14044}, {'tfidf': 0.12288, 'word': '柴山'}, {'tfidf': 0.10533, 'word': '裂縫'}, {'tfidf': 0.09779, 'word': '泉水'}, {'tfidf': 0.08777, 'word': '龍泉'}]","['湧泉', '龍目井', '龍巖冽泉', '鼓山', '龍巖', '景點', '柴山', '裂縫', '泉水', '龍泉']",
